id,latitude,longitude,s2_token
142061147939176,12.86915166798,77.503813334624,3bae409d
284342700036702,12.915344512371,77.667330502402,3bae1371
1159448037855761,12.921694690949,77.611007534982,3bae14ff
231463035728436,12.916681466786496,77.64712324584869,3bae1485
1339507249841152,12.91943451783441,77.64923866690202,3bae1481
218570496359045,12.917655682041,77.671766553794,3bae1373
825715218071576,12.840427433023,77.644185014695,3bae6b7b
928632831310043,12.923273263403,77.555452383138,3bae3e2d
1237402120008547,12.835880363662,77.657386088059,3bae6c81
522031958802081,12.875305274962,77.654544517106,3bae6cab
179236124078970,12.907151771592,77.628842611471,3bae14ed
290535259455786,12.852569717247,77.587100522038,3bae6aeb
164115125572942,12.878420632407,77.496408594683,3bae3f67
802701000353434,12.917658646815,77.576810890962,3bae1577
220393682871322,12.85217862285,77.667228740448,3bae6c97
2884011201838707,12.910091548685,77.676531712256,3bae1313
615596909981375,12.921569640609986,77.52844984871327,3bae3e4d
577468289893887,12.906717619352,77.632997245144,3bae1495
202189771512732,12.881425903311,77.655319629508,3bae1355
304750511256588,12.920489068087,77.596777697686,3bae1507
958549464963752,12.895031709588,77.4771113714,3bae3f37
2885734105074783,12.919691926742,77.46892112649,3bae392b
1410650895980568,12.912236833458,77.59865695374,3bae1505
3100258350115130,12.907680418718,77.627903800924,3bae14ed
288165092846321,12.884538298593,77.488861704994,3bae3f43
2849085988753729,12.878221468388,77.671808071238,3bae6cb5
2099071686908492,12.908153838009628,77.61370378214848,3bae14e5
2917641648509134,12.873681177472,77.441785849831,3bae389f
2986140408273954,12.833355103728,77.414136660327,3bae47af
832634327348327,12.909573566001,77.467955460987,3bae38d3
940393726761150,12.883908471675,77.624806935067,3bae14cf
800186430928336,12.924510922056,77.645287547567,3bae147d
3023973007822993,12.916864083062,77.595040199829,3bae1509
830154604593560,12.924321749661,77.597041787716,3bae15a9
3221442724808985,12.911875901248422,77.61584922822856,3bae14fb
773471623360718,12.887361369538,77.640813064172,3bae14b1
1176297906152250,12.871415532968,77.652071297058,3bae6b57
821447358481341,12.906320576737,77.583636698974,3bae156d
596530881865378,12.92118286188078,77.52766635928145,3bae3e4d
795416444706898,12.845647095953,77.671647845554,3bae6c8d
1030309320708353,12.865076710738,77.591475035552,3bae6ac5
762477657798328,12.884966824376,77.672325584855,3bae134b
3923904151025454,12.907325173321,77.595164697563,3bae1511
336571984561906,12.883753425945,77.529125277027,3bae3f8f
471019707453789,12.84040426892,77.653936687249,3bae6c83
325348722275386,12.92646666787,77.623376675057,3bae1459
139610691487889,12.904228216308,77.627376721818,3bae14eb
259112482569905,12.905153132068,77.630254951556,3bae14eb
515915976116822,12.866379941868,77.620075785112,3bae6b3b
619198439479987,12.84247333255,77.420626669795,3bae47a1
1350877301952783,12.849988328855,77.577356662589,3bae6a97
4110721282283799,12.905338969621,77.50285167741,3bae3f11
965261550906889,12.923136665419,77.656811667837,3bae137f
301775081541540,12.850233626991,77.589897571942,3bae6aeb
509287166770289,12.892804814933,77.528774703588,3bae3f97
263315558812799,12.868218991895,77.654752151801,3bae6ca7
874389739777783,12.916657,77.59265210000201,3bae1509
2780864762244357,12.903619819726,77.524521644523,3bae3fa5
100987699111996,12.925960528027709,77.68579772592528,3bae1309
537714017402442,12.853868187821,77.604630193036,3bae6ae1
509616160169555,12.906887605552,77.49965365053,3bae3f1b
1093274004753341,12.92042346321936,77.61633265572735,3bae14f9
368351687953475,12.927337200878,77.615878752974,3bae1457
117459254103230,12.91941636259882,77.63704916275346,3bae1489
1386855285025594,12.849927076447,77.59075006405,3bae6ae9
996198664544221,12.918514641048,77.607422898962,3bae1501
797328817567939,12.862415398271,77.524907798967,3bae407b
658624035498793,12.921625650733764,77.6717375412655,3bae1375
1058487948275034,12.911930701935397,77.61492731978531,3bae14fb
478419366716003,12.908392756363,77.537111482585,3bae3fb7
1171264480055806,12.904328244596,77.630662155322,3bae14eb
1129108417833137,12.91720921725888,77.64695186284264,3bae1485
846103489668241,12.88228820615,77.624742691763,3bae14cd
149211530518909,12.835976229813,77.645868497155,3bae6b79
296527978631413,12.858731921678,77.656910570471,3bae6ca1
1013139966082006,12.920562756483369,77.64739387830427,3bae1487
760814651275449,12.871756573508,77.654067894374,3bae6ca9
302539168664265,12.867219402354143,77.5351082374549,3bae4073
458273978735710,12.860733986522,77.520471061609,3bae4063
304286164647875,12.893406239667,77.637295807937,3bae14bb
211387660449972,12.920727674398,77.611891219901,3bae14ff
912844209509664,12.919771657371,77.612886693557,3bae14ff
315921620052398,12.924159977523,77.651784772841,3bae1481
290336356057147,12.908670494851,77.487179308004,3bae3f25
315374429982066,12.895183360134,77.636290326758,3bae14b9
244805877420363,12.865123329544,77.435475015713,3bae477d
2903718346612074,12.916098230339,77.573655175885,3bae1577
207336157610443,12.906685344207,77.59853026901,3bae151b
483374952783599,12.914138412846,77.670896771876,3bae136d
331872184948979,12.874414863611,77.654255239742,3bae6cab
1259818547819434,12.912901008391206,77.64469104962042,3bae149b
643483783758028,12.90849904363822,77.61383842879707,3bae14e5
306091797632098,12.839914373876,77.644446345481,3bae6b7b
465754537818501,12.888123289679,77.625555614243,3bae14c9
4207391225979241,12.914442208171,77.595018495344,3bae150f
1410305792668881,12.852220010005,77.5884149614,3bae6aeb
750909015595876,12.907424115484,77.490515465797,3bae3f23
1658001401059624,12.892331010313,77.615732461677,3bae14db
978372259656351,12.910335085479,77.499993901805,3bae3f1b
5701362149934366,12.849937459615,77.588356915459,3bae6aeb
297218465350195,12.895282733036,77.650912783418,3bae14a7
1149041615576372,12.915041292928,77.500590349269,3bae3f1d
968175817343952,12.922210959867,77.596609665111,3bae15a9
773522693222129,12.834043611424,77.682262951567,3bae6c59
292296969213567,12.925748259013,77.628661747041,3bae145f
3958609184176939,12.913922528584,77.500583753725,3bae3f1d
465041021222352,12.912117426196,77.676579921602,3bae1313
515260143227515,12.911787353577,77.572873941024,3bae157b
818787838748429,12.843900230615,77.660416758749,3bae6c85
1191575117979249,12.922707639461,77.593449595905,3bae15a7
750246605664347,12.916901318541,77.593121989002,3bae1509
503877784087128,12.853269424819,77.510309469866,3bae408d
649439249399054,12.919890544585536,77.68553477854203,3bae130f
956609835141704,12.92063004635,77.593921006815,3bae1509
3886595351447403,12.910786928852,77.502711934616,3bae3f1b
306850121370130,12.91812720117815,77.62074912697703,3bae14f7
1101308340643915,12.926990391744445,77.66513362467786,3bae139d
476045607273376,12.916508801358336,77.62647633948663,3bae14f3
918518708985548,12.923198447034,77.592938167083,3bae15a7
477955159985754,12.925097169437,77.636125136347,3bae1461
509481693739862,12.912808297193,77.636805643039,3bae148f
1903771503111410,12.921083681939,77.591434780317,3bae1509
207302987871010,12.923010629437,77.556240124327,3bae3e2b
3733684693409448,12.91988835632,77.589579501625,3bae150b
305790634481593,12.907924246616,77.595203263536,3bae1511
108426768284600,12.91555056689655,77.64242331310345,3bae1485
137260791994110,12.92131762785566,77.64727258194766,3bae1487
3770541549740768,12.892069881589,77.625886880471,3bae14c7
2653562171608245,12.896126128271,77.678715929712,3bae1339
450964846517607,12.914891100407669,77.61632384292083,3bae14fb
847082082573715,12.895155278508,77.650892296643,3bae14a7
801048487509574,12.920529969011,77.595791690076,3bae1509
207232180968801,12.917176272979,77.580388112105,3bae1575
200439955541409,12.912487650268544,77.63380223280737,3bae1493
765970694095102,12.886385004751,77.625453446553,3bae14c9
2778808409051387,12.926320984752,77.597098356963,3bae15a9
493915595379257,12.830367074663,77.619087149966,3bae6ba9
496949274689236,12.909349750271,77.627448421764,3bae14ed
431653031834720,12.924273664998562,77.68586591530385,3bae1309
3040406356187762,12.923554503712,77.674089541026,3bae1375
527603188400343,12.886052784508,77.656043483685,3bae1357
4889232264431019,12.915823616537136,77.63474576054567,3bae148d
218340003135883,12.92441139169,77.646940657666,3bae1487
390361048748155,12.897090241293,77.651083828429,3bae14a1
3976765869109847,12.891957264933,77.530501888908,3bae3f97
601380210975090,12.917287572313228,77.65035310649287,3bae1483
205475585108644,12.927000107455791,77.67194761129382,3bae139f
3034952166789868,12.922637346077,77.55740755005,3bae3e2b
137087741729968,12.890299139418,77.65625303432,3bae1357
369530644499035,12.897911761223,77.626376468163,3bae14c1
833611350897874,12.910352910442,77.611139056871,3bae14e3
181702987157607,12.848948890275,77.516829313409,3bae405f
954064465418852,12.85626925424138,77.53041273566508,3bae4069
198336795463991,12.869788786055,77.623265958867,3bae6b31
789750435302773,12.922451538354,77.532068014093,3bae3e4d
1069712293557138,12.927127890109,77.547531036974,3bae3e31
204203034629072,12.925813679332,77.624992332704,3bae145f
457784171996857,12.887863375493,77.656452979221,3bae1357
512771856416576,12.922511543817,77.560319719833,3bae3e2b
924333221684832,12.919983349875,77.562617562594,3bae157f
325601615589371,12.883154944515,77.624773914491,3bae14cd
178735064110521,12.916508775207,77.67139742109,3bae1373
467652424502779,12.869637814074,77.622804038559,3bae6b31
780268399544165,12.896082926436,77.475625080702,3bae3f35
192191192721965,12.909990846832,77.502073898097,3bae3f1b
3850036328384257,12.854560004031,77.608448338446,3bae6b1f
5721120404573294,12.92459528291212,77.53088039383061,3bae3e4f
881964245836020,12.911378450505913,77.63062375847849,3bae14ed
1043425706213912,12.919474767846603,77.61500361101278,3bae14f9
486164219180842,12.860298332571,77.619610000024,3bae6b3d
396930735446750,12.923105318712445,77.66399030891394,3bae1379
493062285230735,12.899560972117,77.675474404722,3bae1341
1353879758327477,12.894466174915,77.592354915665,3bae153d
527556011587659,12.921994249106,77.559728889953,3bae3e2b
309172117404312,12.899407102927,77.686142989005,3bae133d
274938957748583,12.912955048772,77.51365775268,3bae3f01
312054387086283,12.893468986493,77.625798667718,3bae14c7
846071265984909,12.895250815242,77.675844848623,3bae1347
305008007874847,12.835585840073,77.657218404723,3bae6c81
1806858706142894,12.866429431226,77.630237216099,3bae6b39
200261581913488,12.886530216802,77.625479981829,3bae14c9
183978716826054,12.904048698586,77.510886361639,3bae3f09
820938231856163,12.855813333868,77.534344999944,3bae406b
531802664646340,12.911174679514,77.595208006741,3bae150f
142873064469250,12.885359359827,77.655905241195,3bae1355
747066992644089,12.918978028615,77.592739654712,3bae1509
620235262527964,12.918440640338574,77.61272957761004,3bae14ff
377441163641503,12.924465639262,77.631953711696,3bae1461
282487996826327,12.889775804381,77.656421737394,3bae1357
1056722851818107,12.925230872194692,77.67128969653949,3bae1375
515100699845397,12.900798930659,77.67556634861,3bae1341
2414840891984581,12.910544184331425,77.61551860456677,3bae14e5
327495552220975,12.909706919088,77.676651458666,3bae1313
1275963462908187,12.91723568446411,77.64724919046215,3bae1485
486314935907451,12.861090857577,77.651231303559,3bae6b5f
469546690963505,12.886976275386,77.528068995063,3bae3f91
645520016468949,12.924918285683926,77.67176355065321,3bae1375
289597246165441,12.863736664006,77.43426999691,3bae477d
332247655405880,12.910525943376342,77.6323840532211,3bae1493
305594344547969,12.911525978335,77.676560979107,3bae1313
424501808985582,12.918674041503,77.599978639743,3bae1507
607019067682558,12.921231288005757,77.52837575226302,3bae3e4d
215743763428215,12.830224326986,77.655103147927,3bae6c7f
1162959600900327,12.91577308166959,77.66752092117197,3bae1371
755964885074271,12.89235535866,77.637903750623,3bae14bb
267695345052607,12.887486037729,77.625558508445,3bae14c9
304101511359641,12.911395797914,77.62620178498,3bae14ed
486988832505250,12.849554452443,77.583064112191,3bae6a95
1066177840881397,12.916596006727833,77.62556345188582,3bae14f3
943643566390990,12.865953707874,77.65646450149,3bae6ca7
1088005141936783,12.921166137538489,77.64728315158855,3bae1487
238428814719872,12.834083676885,77.639315252922,3bae6b77
841218160076203,12.879733029488,77.624543006187,3bae14cd
155057413225442,12.916220522545,77.617238154038,3bae14fb
3717408765030173,12.90432037789,77.526520330082,3bae3fa5
203204088303762,12.908514867491,77.676167042936,3bae136b
924199251474214,12.843987711785,77.671363213602,3bae6c8d
473175104389072,12.926900897219816,77.68113730944249,3bae13a1
842902399908192,12.926157764545,77.588959674561,3bae15a1
976655019739593,12.918459822676,77.644955971352,3bae1485
439574624274372,12.927247490014915,77.6703179686844,3bae139d
1924336754390491,12.868080641603,77.621055013028,3bae6b31
146165654722294,12.903867855973775,77.52108267646854,3bae3fa7
903088220473640,12.872758752433,77.651237320878,3bae6b57
267961725015978,12.923564316042,77.560499362531,3bae3e2b
956398568508670,12.83187728347,77.661402701099,3bae6c7d
220156646226558,12.854845671432,77.608879206976,3bae6b1f
485620979316827,12.922390979956,77.558198889215,3bae3e2b
979025112866582,12.875499265917,77.595882952411,3bae6acd
184960780158906,12.866393333307,77.656048335796,3bae6ca7
852720345456839,12.91125138593,77.484787744366,3bae3f27
5192144964147663,12.913867137800974,77.63149036974437,3bae148d
4562712240409580,12.924119446576,77.566492176179,3bae1581
836812800379491,12.834401375059,77.656247319135,3bae6c7f
485989932819371,12.884835234957,77.624994958262,3bae14c9
2908132379474852,12.917135619723,77.579241719486,3bae1575
1324593334681114,12.913847825064886,77.6150833483816,3bae14fb
3050391638419384,12.909592998659,77.513368799681,3bae3f07
488221702597256,12.884352948128,77.655878057989,3bae1355
280746353755238,12.85384307906,77.510256736291,3bae408d
476108423670597,12.886138333301,77.486758333378,3bae3f45
1864967647036711,12.92289866170079,77.64686974149141,3bae1487
856205538310965,12.910578859938,77.595188504805,3bae1511
454639155968653,12.898323921904,77.626475505535,3bae14c1
495513291595017,12.916513490365,77.48973771767,3bae3f21
2035650976610984,12.915064166244283,77.64903438926761,3bae1483
3889234484463334,12.92578628464,77.549234322146,3bae3e31
406366754560277,12.915138247186272,77.6471458680429,3bae1485
3065086937150974,12.917161143498165,77.63184630245057,3bae148d
473747987274224,12.926818378253,77.676376184268,3bae139f
1695282984014594,12.833020529067,77.647420735897,3bae6b83
773377310016279,12.864599521149,77.644170941863,3bae6b5b
467694841156818,12.924056309656,77.672479913154,3bae1375
5838523932839325,12.910860437175,77.529991032473,3bae3fb1
503000304453926,12.895908304883,77.460536605142,3bae38c9
1007451319788781,12.914153334619,77.467556667853,3bae38d5
281608390590536,12.917198826764464,77.64409453663284,3bae1485
473507523870079,12.853515251765,77.596117143447,3bae6ae9
349451716524107,12.909129778049,77.676144254559,3bae136d
247652773781593,12.847135665243,77.662125700157,3bae6c9b
3645532662225459,12.888531653722,77.528848792378,3bae3f91
486956929253540,12.905257184547,77.675892260465,3bae136b
1668894403498780,12.832964230196,77.680313263328,3bae6c5f
955839041698109,12.91858266043003,77.6860536708297,3bae130f
1101547014105866,12.921461083390676,77.5287019383447,3bae3e4d
312696733567390,12.886167905168,77.672456286045,3bae134b
487366132694147,12.923544346120776,77.63397193785855,3bae148b
437703074662021,12.91869155947307,77.66879290086952,3bae1371
227713595351958,12.903971465144,77.512880700975,3bae3f09
1371987376965433,12.902432803811,77.686121561702,3bae133d
606988800591180,12.908768259279256,77.61491817104479,3bae14e5
517352265956317,12.903853373126,77.630951555599,3bae1495
582681929703404,12.92224227296972,77.66782698331357,3bae1377
348215900443628,12.922961735211384,77.66306656736127,3bae1379
3864746560245008,12.920108317685,77.468993328984,3bae392b
113162794405737,12.915891816349069,77.64908007468185,3bae1483
6581533048586707,12.915715816887042,77.64716452572533,3bae1485
933261274168888,12.92484114182,77.637880607979,3bae1463
635244464575284,12.92306928797538,77.6632942659952,3bae1379
595495461410802,12.843358579479,77.588170890203,3bae6aed
1369735856740075,12.906405501265,77.575143570046,3bae156f
393511682562467,12.919676259733166,77.64723888127662,3bae1487
302560648068917,12.925778422042,77.597083077447,3bae15a9
501893644556961,12.888845769663,77.639873283526,3bae14b1
282173436949988,12.858427498397,77.658017716424,3bae6ca1
3288817688015232,12.92012755155666,77.63773298528506,3bae1489
3899478340136684,12.916309198587,77.619580353503,3bae14f1
203816111333566,12.858360072393,77.662412110915,3bae6ca3
1405028613200235,12.905931265491,77.501655019069,3bae3f11
3061175970762645,12.894062303414,77.60097025162,3bae1523
210830920519393,12.85562707235,77.664576713106,3bae6c99
717634315884891,12.90989686943995,77.61534027147819,3bae14e5
485429432902103,12.922242501227792,77.64968497776152,3bae1481
307382010891123,12.900614982595,77.633003962233,3bae14bf
922300624997613,12.852531667983,77.660388333176,3bae6c99
242268787988268,12.921314474322251,77.63334902341639,3bae148b
1116790605397829,12.906376129333,77.579781877435,3bae156d
183088450771367,12.914446508431134,77.52368538986615,3bae3fad
278347737368835,12.871399183803,77.64521678591,3bae6b51
267025495168182,12.845790015558,77.422239969507,3bae47a1
128513749267793,12.927029000738,77.593113311249,3bae15a7
1426020121076944,12.912246668105,77.467250003101,3bae38d5
178806564140826,12.854831864368,77.588657909803,3bae6ac1
325817758978861,12.915101756766,77.674874858489,3bae1373
930283127909406,12.922177589574666,77.66887046216212,3bae1377
307998830863424,12.896075066579,77.678660592509,3bae1339
923534005169408,12.91198097464,77.500412380984,3bae3f1d
2801851146742953,12.915929998014,77.467844999541,3bae392b
496289928458963,12.919933883264,77.645078960213,3bae1487
3125442631053689,12.92529769368305,77.58267794316538,3bae159f
1059863534833495,12.918834791485,77.645018907394,3bae1487
256546319597053,12.897521902501,77.683069974874,3bae133b
489009279117590,12.907562415753,77.571245330279,3bae1565
1242509472936726,12.91878614854448,77.68547974958666,3bae130f
551018762721387,12.83754863564,77.645379859512,3bae6b79
425368679312504,12.92698436201364,77.68575114531869,3bae13a7
833794110821687,12.918894906991,77.513501103799,3bae3eff
3712525875543319,12.927407465309,77.636295522443,3bae1461
317961756375786,12.908439310614,77.496321434698,3bae3f19
147867227313692,12.903560022072,77.51507541983,3bae3f09
575981766906556,12.850271667534,77.583358329931,3bae6a95
330294191774802,12.921986035835,77.668018060282,3bae1377
475322817054964,12.890610661706,77.65616694094,3bae1357
950156582404779,12.922491788427,77.595986952104,3bae15a7
175036851182117,12.904120099931,77.525849691966,3bae3fa5
3886448581457821,12.916562536849916,77.6448775252118,3bae1485
364176691696104,12.920508495947,77.598460283098,3bae1507
4625550990793067,12.857399845995303,77.5276964012084,3bae406f
4031494750267932,12.910446867036,77.611930820972,3bae14e3
790923491818495,12.846986576434,77.673483135501,3bae6c93
767714717267267,12.901815829222,77.601051010209,3bae1519
162206079174307,12.864009437723,77.625097474893,3bae6b39
484684749315169,12.831326988836,77.655151347424,3bae6c7f
476463936977070,12.923157632391,77.469429512928,3bae392d
3185606931761428,12.91950432464978,77.64893501096216,3bae1481
668959644483982,12.926687728895088,77.663160018371,3bae1383
476876110238229,12.87224159887,77.624571762708,3bae6b31
1194194977660569,12.908988814976,77.492167026497,3bae3f23
792855171365975,12.906149162035,77.675699285188,3bae136b
160736705970515,12.92722728126,77.63802965692,3bae1463
768290797169713,12.899452059411,77.685167557052,3bae133d
827079838167393,12.908319832858,77.598963736061,3bae151b
856845304911041,12.890632268786,77.482003856988,3bae3f47
215890426719766,12.927274184359,77.53174807719,3bae3e4f
2689931114630355,12.868862580408,77.654211882931,3bae6ca9
779550786092808,12.903860996544,77.507646853884,3bae3f0f
1084543592032848,12.891739991466,77.480950011486,3bae3f49
1623718021172401,12.887444141456,77.656319059964,3bae1357
623866838728058,12.925115102662504,77.68139284706994,3bae130b
283293733436442,12.922212119823,77.596951477899,3bae15a9
858516041542499,12.922528263936,77.622881429308,3bae14f7
1462881590721042,12.92245413245,77.591518753822,3bae15a7
170049058242698,12.906270270292,77.58930696397,3bae1513
951372749009729,12.90615251808,77.501115900686,3bae3f11
1794645710717748,12.833270726087,77.639188490731,3bae6b9d
467115777873873,12.92662165948,77.469501666984,3bae392d
310542297256771,12.904237105889,77.662207803648,3bae1367
1080783576029619,12.927242287604733,77.67017099173708,3bae139d
145845294179083,12.865113333891,77.642699997642,3bae6b5b
919022875340502,12.884709292379,77.655767901566,3bae1355
302798128176256,12.895734663248,77.674798491224,3bae1347
2559480297692463,12.899568924399,77.63140023913,3bae14bf
1330860980701442,12.918590025755568,77.63164238779954,3bae148b
589668922392293,12.902171672519,77.470068331819,3bae38cd
950662415855432,12.91816831215364,77.62870397242338,3bae14f5
158654789437525,12.918933097139,77.595382005357,3bae1509
631945728225111,12.921926497289498,77.66536759997155,3bae1377
1121037331749914,12.903922042253,77.508675923366,3bae3f0f
486453276104339,12.920452018874,77.591467214528,3bae1509
112759160858796,12.918993641985,77.591501488432,3bae1509
308689353956032,12.865854997759,77.640638336541,3bae6b45
268772898281007,12.874551842687,77.541502631942,3bae3ff5
520637022286019,12.916149045399,77.513425763074,3bae3f01
513066913446778,12.906100288719,77.596560278883,3bae151b
543993859935343,12.886106680022,77.660205759754,3bae1351
802260037162824,12.906364542106,77.57915782193,3bae156d
1123393634802540,12.876248657779,77.648016322951,3bae6b55
467577874320018,12.920031116247,77.513931171326,3bae3eff
220547056187700,12.830490306232,77.655085261315,3bae6c7f
216184713227890,12.907405206684,77.468558630918,3bae38d3
215597796779440,12.871241417069,77.624424595556,3bae6b31
3012801372294815,12.914591215528056,77.6266172038745,3bae14f3
609282043733284,12.920396703846766,77.65166469143836,3bae1481
191473299383214,12.875476836707,77.626059094299,3bae6b35
1051344125707180,12.923829912121745,77.68584606283765,3bae1309
1415547528792182,12.862473636321,77.590584272078,3bae6ac7
4149043165158628,12.852251664678,77.546476654959,3bae4017
1132231567278632,12.854053327749,77.661254997087,3bae6c99
1896508057182706,12.853815686042,77.603781999773,3bae6ae1
817756792459856,12.910537708085,77.611233441774,3bae14e3
324322606182796,12.91707310989222,77.67295426975822,3bae1373
954935298613893,12.859195016126,77.612141187729,3bae6b21
219624402968898,12.837480449514,77.65824010408,3bae6c81
185634759962187,12.887997592964,77.528309997127,3bae3f91
816852189183164,12.911574999286,77.467288331793,3bae38d5
170762168282063,12.912934999276,77.467266665106,3bae38d5
141162395000960,12.920029123519658,77.6170333305523,3bae14f9
441100247189798,12.908641663062,77.468108335118,3bae38d3
227035645887603,12.920261431181,77.595269528087,3bae1509
2839646689617204,12.926730960823,77.622856043598,3bae1459
482334799888119,12.895160074548,77.677980592464,3bae1339
2902615969991466,12.896877504903,77.635197047721,3bae14bf
986023658831770,12.897627639386,77.682201713977,3bae1339
303080884780877,12.924935586937,77.674290124683,3bae1375
950822652417436,12.920433002796,77.645075830462,3bae1487
1129887787488823,12.847571050496,77.662247706058,3bae6c9b
226320459263552,12.908760964909,77.535106658597,3bae3fb7
